answer,rt,expName,participant,contrast,language,item,experimentType,word,contrast_location,moras,prof
1,1.219882965,abx,l2_4,s,l2,1,presential ,gaki,1,2,N3
1,1.11898303,abx,l2_4,a,l2,2,presential ,oKU,2,2,N3
1,1.201393127,abx,l2_4,v,l2,3,presential ,rubi,2,2,N3
1,1.385490894,abx,l2_4,s,l2,4,presential ,kenkou,1,3,N3
1,1.30148387,abx,l2_4,v,l2,5,presential ,kato,1,2,N3
1,1.235211134,abx,l2_4,a,l2,6,presential ,kaERU,2,3,N3
1,1.319242001,abx,l2_4,v,l2,7,presential ,rubi,2,2,N3
1,1.435174942,abx,l2_4,s,l2,8,presential ,kakkou,1,4,N3
1,1.519495964,abx,l2_4,s,l2,9,presential ,gaki,1,2,N3
1,1.586026907,abx,l2_4,s,l2,10,presential ,garasu,1,3,N3
1,1.318084002,abx,l2_4,v,l2,11,presential ,seito,1,3,N3
1,1.052296162,abx,l2_4,v,l2,12,presential ,biru,1,2,N3
1,1.852102995,abx,l2_4,a,l2,13,presential ,iSHI,2,2,N3
1,1.352091074,abx,l2_4,v,l2,14,presential ,sayu,2,2,N3
1,1.517576933,abx,l2_4,a,l2,15,presential ,HAshi,1,2,N3
1,1.10166502,abx,l2_4,a,l2,16,presential ,kaMI,2,2,N3
1,1.485188007,abx,l2_4,a,l2,17,presential ,iCHI,2,2,N3
1,1.402684927,abx,l2_4,v,l2,18,presential ,rikaa,2,3,N3
1,1.535346985,abx,l2_4,a,l2,19,presential ,KAmi,2,2,N3
1,1.385665894,abx,l2_4,v,l2,20,presential ,kaado,1,3,N3
1,1.601867914,abx,l2_4,a,l2,21,presential ,aME,2,2,N3
1,1.285066843,abx,l2_4,s,l2,22,presential ,gantan,1,4,N3
1,1.201550007,abx,l2_4,a,l2,23,presential ,saKE,2,2,N3
0,2.119287014,abx,l2_4,a,l2,24,presential ,haSHI,2,2,N3
1,3.186923981,abx,l2_4,s,l2,25,presential ,ginkou,1,4,N3
1,1.969290972,abx,l2_4,a,l2,26,presential ,iCHI,2,2,N3
1,1.102743864,abx,l2_4,a,l2,27,presential ,aME,2,2,N3
1,1.20143795,abx,l2_4,a,l2,28,presential ,saKE,2,2,N3
1,1.45176506,abx,l2_4,s,l2,29,presential ,kamu,1,2,N3
1,1.351269007,abx,l2_4,s,l2,30,presential ,kaado,1,3,N3
1,1.384376049,abx,l2_4,s,l2,31,presential ,gaado,1,3,N3
1,1.368182898,abx,l2_4,v,l2,32,presential ,yuuri,1,3,N3
1,1.18475914,abx,l2_4,v,l2,33,presential ,yuri,1,2,N3
1,1.202640057,abx,l2_4,a,l2,34,presential ,kuRASU,2,3,N3
1,1.351984024,abx,l2_4,s,l2,35,presential ,kenkou,1,3,N3
1,1.351900101,abx,l2_4,v,l2,36,presential ,biiru,1,3,N3
1,1.085856199,abx,l2_4,a,l2,37,presential ,kaERU,2,3,N3
1,1.335389137,abx,l2_4,s,l2,38,presential ,kaikoku,1,4,N3
1,1.151627064,abx,l2_4,v,l2,39,presential ,rika,2,2,N3
1,1.300673008,abx,l2_4,s,l2,40,presential ,genkou,1,4,N3
1,1.117982864,abx,l2_4,s,l2,41,presential ,kaki,1,2,N3
1,1.184433937,abx,l2_4,s,l2,42,presential ,gaado,1,3,N3
1,1.001509905,abx,l2_4,a,l2,43,presential ,Oku,1,2,N3
1,1.368911028,abx,l2_4,s,l2,44,presential ,garasu,1,3,N3
1,1.384356976,abx,l2_4,s,l2,45,presential ,gaikoku,1,4,N3
1,1.400316,abx,l2_4,s,l2,46,presential ,gaikoku,1,4,N3
1,1.568433046,abx,l2_4,s,l2,47,presential ,ginkou,1,4,N3
1,1.317553043,abx,l2_4,v,l2,48,presential ,biiru,1,3,N3
1,1.285069942,abx,l2_4,v,l2,49,presential ,seito,1,3,N3
1,1.251832008,abx,l2_4,a,l2,50,presential ,KUrasu,1,3,N3
1,1.352262974,abx,l2_4,s,l2,51,presential ,gamu,1,2,N3
1,1.319513083,abx,l2_4,v,l2,52,presential ,yuuri,1,3,N3
1,1.235682964,abx,l2_4,a,l2,53,presential ,Ame,1,2,N3
1,1.267463207,abx,l2_4,v,l2,54,presential ,yuri,1,2,N3
1,1.301872969,abx,l2_4,s,l2,55,presential ,kinkou,1,4,N3
1,2.485383987,abx,l2_4,a,l2,56,presential ,niHON,2,3,N3
1,1.052581072,abx,l2_4,a,l2,57,presential ,SAke,1,2,N3
1,1.319153786,abx,l2_4,s,l2,58,presential ,gantan,1,4,N3
1,1.334533215,abx,l2_4,a,l2,59,presential ,oKU,2,2,N3
1,1.252571106,abx,l2_4,a,l2,60,presential ,NIhon,1,3,N3
1,1.368350029,abx,l2_4,v,l2,61,presential ,sayuu,1,3,N3
1,1.301618099,abx,l2_4,a,l2,62,presential ,Ichi,1,2,N3
1,1.302105904,abx,l2_4,v,l2,63,presential ,ise,2,2,N3
1,1.269688845,abx,l2_4,s,l2,64,presential ,gakkou,1,4,N3
1,1.551681995,abx,l2_4,s,l2,65,presential ,gamu,1,2,N3
1,1.417973995,abx,l2_4,v,l2,66,presential ,seto,1,2,N3
1,1.28559804,abx,l2_4,v,l2,67,presential ,rubii,2,3,N3
1,1.351604939,abx,l2_4,a,l2,68,presential ,KAeru,1,3,N3
1,1.368225098,abx,l2_4,s,l2,69,presential ,kantan,1,4,N3
1,1.184870958,abx,l2_4,v,l2,70,presential ,kato,2,2,N3
1,1.26829505,abx,l2_4,s,l2,71,presential ,kamu,1,2,N3
1,1.301628828,abx,l2_4,a,l2,72,presential ,kuRASU,2,3,N3
1,1.302013874,abx,l2_4,s,l2,73,presential ,genkou,1,4,N3
1,1.319757938,abx,l2_4,a,l2,74,presential ,KUrasu,1,3,N3
1,1.368057966,abx,l2_4,v,l2,75,presential ,ise,2,2,N3
1,1.236084223,abx,l2_4,a,l2,76,presential ,NIhon,1,3,N3
1,1.402498007,abx,l2_4,s,l2,77,presential ,kankoku,1,4,N3
1,1.651380777,abx,l2_4,a,l2,78,presential ,kaMI,2,2,N3
1,1.218837023,abx,l2_4,s,l2,79,presential ,kaki,1,2,N3
1,1.334635973,abx,l2_4,v,l2,80,presential ,tousho,1,3,N3
1,1.28452301,abx,l2_4,v,l2,81,presential ,tosho,1,2,N3
1,1.184645891,abx,l2_4,a,l2,82,presential ,KAmi,1,2,N3
1,1.284881115,abx,l2_4,v,l2,83,presential ,seto,1,2,N3
1,2.418712139,abx,l2_4,s,l2,84,presential ,karasu,1,3,N3
1,1.151571035,abx,l2_4,v,l2,85,presential ,katou,2,3,N3
0,1.668438911,abx,l2_4,a,l2,86,presential ,HAshi,2,2,N3
1,1.251353025,abx,l2_4,v,l2,87,presential ,rika,2,2,N3
1,1.386044979,abx,l2_4,v,l2,88,presential ,rubii,2,3,N3
1,1.251050949,abx,l2_4,a,l2,89,presential ,Ishi,1,2,N3
1,1.318907976,abx,l2_4,v,l2,90,presential ,kado,1,2,N3
1,1.251948833,abx,l2_4,s,l2,91,presential ,kangoku,1,4,N3
1,1.418956995,abx,l2_4,s,l2,92,presential ,kakkou,1,4,N3
1,1.602981806,abx,l2_4,v,l2,93,presential ,rikaa,2,3,N3
1,1.36817503,abx,l2_4,s,l2,94,presential ,kankoku,1,4,N3
1,1.485193014,abx,l2_4,v,l2,95,presential ,sayuu,2,3,N3
1,1.118427992,abx,l2_4,a,l2,96,presential ,iSHI,2,2,N3
1,1.7681849,abx,l2_4,v,l2,97,presential ,isei,2,3,N3
1,1.903179169,abx,l2_4,a,l2,98,presential ,Ishi,1,2,N3
1,1.284454823,abx,l2_4,a,l2,99,presential ,SAke,1,2,N3
0,1.718261003,abx,l2_4,a,l2,100,presential ,Ame,2,2,N3
1,1.550840139,abx,l2_4,s,l2,101,presential ,kantan,1,4,N3
1,1.40143919,abx,l2_4,a,l2,102,presential ,KAeru,1,3,N3
1,1.301171064,abx,l2_4,v,l2,103,presential ,tousho,1,3,N3
1,1.384922981,abx,l2_4,s,l2,104,presential ,kaikoku,1,4,N3
1,1.702008963,abx,l2_4,a,l2,105,presential ,Ichi,1,2,N3
1,1.284038067,abx,l2_4,v,l2,106,presential ,isei,2,3,N3
1,1.302395105,abx,l2_4,a,l2,107,presential ,Oku,1,2,N3
1,1.601537943,abx,l2_4,v,l2,108,presential ,sayu,2,2,N3
1,1.268017769,abx,l2_4,v,l2,109,presential ,biru,1,2,N3
1,1.302323103,abx,l2_4,v,l2,110,presential ,tosho,1,3,N3
1,1.402194977,abx,l2_4,s,l2,111,presential ,gakkou,1,4,N3
1,1.300616026,abx,l2_4,s,l2,112,presential ,karasu,1,3,N3
1,1.200861931,abx,l2_4,a,l2,113,presential ,niHON,2,3,N3
1,1.018952847,abx,l2_4,v,l2,114,presential ,kaado,1,3,N3
1,1.285427094,abx,l2_4,s,l2,115,presential ,kaado,1,3,N3
1,1.602105141,abx,l2_4,s,l2,116,presential ,kinkou,1,4,N3
1,1.184541941,abx,l2_4,s,l2,117,presential ,kangoku,1,4,N3
1,1.16878891,abx,l2_4,a,l2,118,presential ,haSHI,2,2,N3
1,1.551862001,abx,l2_4,v,l2,119,presential ,katou,2,3,N3
1,1.334987879,abx,l2_4,v,l2,120,presential ,kado,1,2,N3
1,1.75206399,abx,l2_5,s,l2,1,presential ,gaki,1,2,NO
1,2.0854671,abx,l2_5,a,l2,2,presential ,oKU,2,2,NO
1,1.50169301,abx,l2_5,v,l2,3,presential ,rubi,2,2,NO
1,1.41892004,abx,l2_5,s,l2,4,presential ,kenkou,1,3,NO
1,1.33493495,abx,l2_5,v,l2,5,presential ,kato,1,2,NO
1,1.586571932,abx,l2_5,a,l2,6,presential ,kaERU,2,3,NO
1,1.485702991,abx,l2_5,v,l2,7,presential ,rubi,2,2,NO
1,1.285163879,abx,l2_5,s,l2,8,presential ,kakkou,1,4,NO
1,1.351315022,abx,l2_5,s,l2,9,presential ,gaki,1,2,NO
1,1.284947872,abx,l2_5,s,l2,10,presential ,garasu,1,3,NO
1,1.202254057,abx,l2_5,v,l2,11,presential ,seito,1,3,NO
1,1.736312866,abx,l2_5,v,l2,12,presential ,biru,1,2,NO
1,1.251475096,abx,l2_5,a,l2,13,presential ,iSHI,2,2,NO
1,2.319411993,abx,l2_5,v,l2,14,presential ,sayu,2,2,NO
1,1.817820072,abx,l2_5,a,l2,15,presential ,HAshi,1,2,NO
1,2.035449028,abx,l2_5,a,l2,16,presential ,kaMI,2,2,NO
1,1.351654053,abx,l2_5,a,l2,17,presential ,iCHI,2,2,NO
1,1.186541796,abx,l2_5,v,l2,18,presential ,rikaa,2,3,NO
1,0.767441034,abx,l2_5,a,l2,19,presential ,KAmi,2,2,NO
1,1.067435026,abx,l2_5,v,l2,20,presential ,kaado,1,3,NO
1,1.468644142,abx,l2_5,a,l2,21,presential ,aME,2,2,NO
1,1.101006985,abx,l2_5,s,l2,22,presential ,gantan,1,4,NO
1,1.735767841,abx,l2_5,a,l2,23,presential ,saKE,2,2,NO
1,1.31863904,abx,l2_5,a,l2,24,presential ,haSHI,2,2,NO
1,0.902545929,abx,l2_5,s,l2,25,presential ,ginkou,1,4,NO
1,1.300412893,abx,l2_5,a,l2,26,presential ,iCHI,2,2,NO
1,1.152213097,abx,l2_5,a,l2,27,presential ,aME,2,2,NO
1,4.520358086,abx,l2_5,a,l2,28,presential ,saKE,2,2,NO
1,1.636064053,abx,l2_5,s,l2,29,presential ,kamu,1,2,NO
1,1.451215982,abx,l2_5,s,l2,30,presential ,kaado,1,3,NO
1,1.435570002,abx,l2_5,s,l2,31,presential ,gaado,1,3,NO
1,1.318864107,abx,l2_5,v,l2,32,presential ,yuuri,1,3,NO
1,1.384683132,abx,l2_5,v,l2,33,presential ,yuri,1,2,NO
1,2.00319314,abx,l2_5,a,l2,34,presential ,kuRASU,2,3,NO
1,1.268066883,abx,l2_5,s,l2,35,presential ,kenkou,1,3,NO
1,1.318692923,abx,l2_5,v,l2,36,presential ,biiru,1,3,NO
1,1.518923044,abx,l2_5,a,l2,37,presential ,kaERU,2,3,NO
1,1.368448019,abx,l2_5,s,l2,38,presential ,kaikoku,1,4,NO
1,1.368745089,abx,l2_5,v,l2,39,presential ,rika,2,2,NO
1,1.63550806,abx,l2_5,s,l2,40,presential ,genkou,1,4,NO
0,2.81968689,abx,l2_5,s,l2,41,presential ,kaki,1,2,NO
1,1.285187006,abx,l2_5,s,l2,42,presential ,gaado,1,3,NO
1,1.784739017,abx,l2_5,a,l2,43,presential ,Oku,1,2,NO
1,1.451626062,abx,l2_5,s,l2,44,presential ,garasu,1,3,NO
1,1.351336956,abx,l2_5,s,l2,45,presential ,gaikoku,1,4,NO
1,1.334223032,abx,l2_5,s,l2,46,presential ,gaikoku,1,4,NO
1,0.601577044,abx,l2_5,s,l2,47,presential ,ginkou,1,4,NO
1,1.234009981,abx,l2_5,v,l2,48,presential ,biiru,1,3,NO
1,1.169075966,abx,l2_5,v,l2,49,presential ,seito,1,3,NO
1,1.351597071,abx,l2_5,a,l2,50,presential ,KUrasu,1,3,NO
1,1.502535105,abx,l2_5,s,l2,51,presential ,gamu,1,2,NO
1,1.41879797,abx,l2_5,v,l2,52,presential ,yuuri,1,3,NO
1,1.852837086,abx,l2_5,a,l2,53,presential ,Ame,1,2,NO
1,1.751893044,abx,l2_5,v,l2,54,presential ,yuri,1,2,NO
1,1.036144018,abx,l2_5,s,l2,55,presential ,kinkou,1,4,NO
1,1.368721008,abx,l2_5,a,l2,56,presential ,niHON,2,3,NO
1,1.419179916,abx,l2_5,a,l2,57,presential ,SAke,1,2,NO
1,1.035630941,abx,l2_5,s,l2,58,presential ,gantan,1,4,NO
0,1.235047102,abx,l2_5,a,l2,59,presential ,oKU,2,2,NO
0,1.085381985,abx,l2_5,a,l2,60,presential ,NIhon,1,3,NO
1,2.453150988,abx,l2_5,v,l2,61,presential ,sayuu,1,3,NO
1,1.28561306,abx,l2_5,a,l2,62,presential ,Ichi,1,2,NO
1,1.335053921,abx,l2_5,v,l2,63,presential ,ise,2,2,NO
1,2.202811003,abx,l2_5,s,l2,64,presential ,gakkou,1,4,NO
1,0.867895126,abx,l2_5,s,l2,65,presential ,gamu,1,2,NO
1,1.01739502,abx,l2_5,v,l2,66,presential ,seto,1,2,NO
1,1.301678181,abx,l2_5,v,l2,67,presential ,rubii,2,3,NO
1,1.186200857,abx,l2_5,a,l2,68,presential ,KAeru,1,3,NO
1,1.719530821,abx,l2_5,s,l2,69,presential ,kantan,1,4,NO
1,1.301820993,abx,l2_5,v,l2,70,presential ,kato,2,2,NO
0,4.187678099,abx,l2_5,s,l2,71,presential ,kamu,1,2,NO
1,1.319652081,abx,l2_5,a,l2,72,presential ,kuRASU,2,3,NO
1,2.136494875,abx,l2_5,s,l2,73,presential ,genkou,1,4,NO
1,1.336191893,abx,l2_5,a,l2,74,presential ,KUrasu,1,3,NO
1,1.96875596,abx,l2_5,v,l2,75,presential ,ise,2,2,NO
1,1.301641941,abx,l2_5,a,l2,76,presential ,NIhon,1,3,NO
1,1.36843586,abx,l2_5,s,l2,77,presential ,kankoku,1,4,NO
1,0.968899965,abx,l2_5,a,l2,78,presential ,kaMI,2,2,NO
1,0.718144894,abx,l2_5,s,l2,79,presential ,kaki,1,2,NO
1,1.052014112,abx,l2_5,v,l2,80,presential ,tousho,1,3,NO
1,1.135874033,abx,l2_5,v,l2,81,presential ,tosho,1,2,NO
1,0.900921822,abx,l2_5,a,l2,82,presential ,KAmi,1,2,NO
1,1.418781042,abx,l2_5,v,l2,83,presential ,seto,1,2,NO
1,1.034550905,abx,l2_5,s,l2,84,presential ,karasu,1,3,NO
1,1.135169983,abx,l2_5,v,l2,85,presential ,katou,2,3,NO
1,1.418964148,abx,l2_5,a,l2,86,presential ,HAshi,2,2,NO
1,1.31841588,abx,l2_5,v,l2,87,presential ,rika,2,2,NO
1,1.451932907,abx,l2_5,v,l2,88,presential ,rubii,2,3,NO
1,1.26747179,abx,l2_5,a,l2,89,presential ,Ishi,1,2,NO
1,0.934276104,abx,l2_5,v,l2,90,presential ,kado,1,2,NO
1,1.102864981,abx,l2_5,s,l2,91,presential ,kangoku,1,4,NO
1,1.752464056,abx,l2_5,s,l2,92,presential ,kakkou,1,4,NO
1,2.001497984,abx,l2_5,v,l2,93,presential ,rikaa,2,3,NO
1,1.301694155,abx,l2_5,s,l2,94,presential ,kankoku,1,4,NO
1,1.619301081,abx,l2_5,v,l2,95,presential ,sayuu,2,3,NO
1,1.534970999,abx,l2_5,a,l2,96,presential ,iSHI,2,2,NO
1,1.501763105,abx,l2_5,v,l2,97,presential ,isei,2,3,NO
1,1.750768185,abx,l2_5,a,l2,98,presential ,Ishi,1,2,NO
1,1.51770997,abx,l2_5,a,l2,99,presential ,SAke,1,2,NO
1,1.167854071,abx,l2_5,a,l2,100,presential ,Ame,2,2,NO
1,1.101819038,abx,l2_5,s,l2,101,presential ,kantan,1,4,NO
1,0.91937995,abx,l2_5,a,l2,102,presential ,KAeru,1,3,NO
1,1.168658972,abx,l2_5,v,l2,103,presential ,tousho,1,3,NO
1,1.169173002,abx,l2_5,s,l2,104,presential ,kaikoku,1,4,NO
1,1.535229206,abx,l2_5,a,l2,105,presential ,Ichi,1,2,NO
1,1.95283103,abx,l2_5,v,l2,106,presential ,isei,2,3,NO
1,1.235183001,abx,l2_5,a,l2,107,presential ,Oku,1,2,NO
1,1.385299206,abx,l2_5,v,l2,108,presential ,sayu,2,2,NO
1,2.136689901,abx,l2_5,v,l2,109,presential ,biru,1,2,NO
1,1.636308908,abx,l2_5,v,l2,110,presential ,tosho,1,3,NO
1,3.570044041,abx,l2_5,s,l2,111,presential ,gakkou,1,4,NO
1,1.601428986,abx,l2_5,s,l2,112,presential ,karasu,1,3,NO
1,1.485440969,abx,l2_5,a,l2,113,presential ,niHON,2,3,NO
1,1.468193054,abx,l2_5,v,l2,114,presential ,kaado,1,3,NO
1,1.069193125,abx,l2_5,s,l2,115,presential ,kaado,1,3,NO
1,1.418447971,abx,l2_5,s,l2,116,presential ,kinkou,1,4,NO
1,0.901659966,abx,l2_5,s,l2,117,presential ,kangoku,1,4,NO
1,1.234562874,abx,l2_5,a,l2,118,presential ,haSHI,2,2,NO
1,1.386049986,abx,l2_5,v,l2,119,presential ,katou,2,3,NO
1,1.651092052,abx,l2_5,v,l2,120,presential ,kado,1,2,NO
1,0.802527905,abx,l2_6,s,l2,1,presential ,gaki,1,2,NO
1,1.085271835,abx,l2_6,a,l2,2,presential ,oKU,2,2,NO
1,1.133841991,abx,l2_6,v,l2,3,presential ,rubi,2,2,NO
1,0.951395988,abx,l2_6,s,l2,4,presential ,kenkou,1,3,NO
1,0.950457096,abx,l2_6,v,l2,5,presential ,kato,1,2,NO
0,1.435286999,abx,l2_6,a,l2,6,presential ,kaERU,2,3,NO
1,1.034301996,abx,l2_6,v,l2,7,presential ,rubi,2,2,NO
1,0.985532999,abx,l2_6,s,l2,8,presential ,kakkou,1,4,NO
1,0.968447924,abx,l2_6,s,l2,9,presential ,gaki,1,2,NO
1,1.385678053,abx,l2_6,s,l2,10,presential ,garasu,1,3,NO
1,1.168491125,abx,l2_6,v,l2,11,presential ,seito,1,3,NO
1,1.819495916,abx,l2_6,v,l2,12,presential ,biru,1,2,NO
1,1.185167074,abx,l2_6,a,l2,13,presential ,iSHI,2,2,NO
1,1.168452024,abx,l2_6,v,l2,14,presential ,sayu,2,2,NO
0,1.985447884,abx,l2_6,a,l2,15,presential ,HAshi,1,2,NO
1,1.268006086,abx,l2_6,a,l2,16,presential ,kaMI,2,2,NO
1,1.45204711,abx,l2_6,a,l2,17,presential ,iCHI,2,2,NO
1,1.184000015,abx,l2_6,v,l2,18,presential ,rikaa,2,3,NO
1,1.485991001,abx,l2_6,a,l2,19,presential ,KAmi,2,2,NO
1,1.250818014,abx,l2_6,v,l2,20,presential ,kaado,1,3,NO
1,1.085551977,abx,l2_6,a,l2,21,presential ,aME,2,2,NO
1,1.217905998,abx,l2_6,s,l2,22,presential ,gantan,1,4,NO
1,1.352151871,abx,l2_6,a,l2,23,presential ,saKE,2,2,NO
1,2.385854006,abx,l2_6,a,l2,24,presential ,haSHI,2,2,NO
1,1.201044083,abx,l2_6,s,l2,25,presential ,ginkou,1,4,NO
1,1.368185043,abx,l2_6,a,l2,26,presential ,iCHI,2,2,NO
1,1.669106007,abx,l2_6,a,l2,27,presential ,aME,2,2,NO
0,1.118040085,abx,l2_6,a,l2,28,presential ,saKE,2,2,NO
1,1.30152297,abx,l2_6,s,l2,29,presential ,kamu,1,2,NO
1,1.28572607,abx,l2_6,s,l2,30,presential ,kaado,1,3,NO
0,1.450979948,abx,l2_6,s,l2,31,presential ,gaado,1,3,NO
1,1.169107914,abx,l2_6,v,l2,32,presential ,yuuri,1,3,NO
1,0.768268824,abx,l2_6,v,l2,33,presential ,yuri,1,2,NO
1,2.351541996,abx,l2_6,a,l2,34,presential ,kuRASU,2,3,NO
1,1.034235954,abx,l2_6,s,l2,35,presential ,kenkou,1,3,NO
1,1.418058872,abx,l2_6,v,l2,36,presential ,biiru,1,3,NO
1,1.117488146,abx,l2_6,a,l2,37,presential ,kaERU,2,3,NO
1,1.219060183,abx,l2_6,s,l2,38,presential ,kaikoku,1,4,NO
1,1.135921001,abx,l2_6,v,l2,39,presential ,rika,2,2,NO
1,1.234323025,abx,l2_6,s,l2,40,presential ,genkou,1,4,NO
1,0.751147985,abx,l2_6,s,l2,41,presential ,kaki,1,2,NO
1,0.935174942,abx,l2_6,s,l2,42,presential ,gaado,1,3,NO
1,1.068241119,abx,l2_6,a,l2,43,presential ,Oku,1,2,NO
1,0.883984804,abx,l2_6,s,l2,44,presential ,garasu,1,3,NO
1,0.918175936,abx,l2_6,s,l2,45,presential ,gaikoku,1,4,NO
1,1.001213074,abx,l2_6,s,l2,46,presential ,gaikoku,1,4,NO
1,0.884228945,abx,l2_6,s,l2,47,presential ,ginkou,1,4,NO
1,0.96833396,abx,l2_6,v,l2,48,presential ,biiru,1,3,NO
1,1.001544952,abx,l2_6,v,l2,49,presential ,seito,1,3,NO
1,1.168133974,abx,l2_6,a,l2,50,presential ,KUrasu,1,3,NO
1,0.633204937,abx,l2_6,s,l2,51,presential ,gamu,1,2,NO
1,0.851649046,abx,l2_6,v,l2,52,presential ,yuuri,1,3,NO
1,1.002106905,abx,l2_6,a,l2,53,presential ,Ame,1,2,NO
1,1.152875185,abx,l2_6,v,l2,54,presential ,yuri,1,2,NO
1,1.935590982,abx,l2_6,s,l2,55,presential ,kinkou,1,4,NO
1,0.835808992,abx,l2_6,a,l2,56,presential ,niHON,2,3,NO
1,1.068287134,abx,l2_6,a,l2,57,presential ,SAke,1,2,NO
1,0.583615065,abx,l2_6,s,l2,58,presential ,gantan,1,4,NO
1,1.017478943,abx,l2_6,a,l2,59,presential ,oKU,2,2,NO
1,0.918264866,abx,l2_6,a,l2,60,presential ,NIhon,1,3,NO
1,1.001342058,abx,l2_6,v,l2,61,presential ,sayuu,1,3,NO
1,1.802021027,abx,l2_6,a,l2,62,presential ,Ichi,1,2,NO
1,0.901655912,abx,l2_6,v,l2,63,presential ,ise,2,2,NO
1,1.385209084,abx,l2_6,s,l2,64,presential ,gakkou,1,4,NO
1,0.817471027,abx,l2_6,s,l2,65,presential ,gamu,1,2,NO
1,1.017502069,abx,l2_6,v,l2,66,presential ,seto,1,2,NO
1,0.885210037,abx,l2_6,v,l2,67,presential ,rubii,2,3,NO
1,0.800786972,abx,l2_6,a,l2,68,presential ,KAeru,1,3,NO
1,0.817718029,abx,l2_6,s,l2,69,presential ,kantan,1,4,NO
1,0.951839924,abx,l2_6,v,l2,70,presential ,kato,2,2,NO
1,0.884970188,abx,l2_6,s,l2,71,presential ,kamu,1,2,NO
1,0.935352087,abx,l2_6,a,l2,72,presential ,kuRASU,2,3,NO
1,0.667368889,abx,l2_6,s,l2,73,presential ,genkou,1,4,NO
0,1.118262053,abx,l2_6,a,l2,74,presential ,KUrasu,1,3,NO
1,0.701580048,abx,l2_6,v,l2,75,presential ,ise,2,2,NO
1,0.819043875,abx,l2_6,a,l2,76,presential ,NIhon,1,3,NO
1,0.852541924,abx,l2_6,s,l2,77,presential ,kankoku,1,4,NO
1,0.917283058,abx,l2_6,a,l2,78,presential ,kaMI,2,2,NO
1,0.834284782,abx,l2_6,s,l2,79,presential ,kaki,1,2,NO
1,0.902453899,abx,l2_6,v,l2,80,presential ,tousho,1,3,NO
1,1.585187912,abx,l2_6,v,l2,81,presential ,tosho,1,2,NO
1,0.884894133,abx,l2_6,a,l2,82,presential ,KAmi,1,2,NO
1,1.001409054,abx,l2_6,v,l2,83,presential ,seto,1,2,NO
1,0.834452868,abx,l2_6,s,l2,84,presential ,karasu,1,3,NO
1,0.851716042,abx,l2_6,v,l2,85,presential ,katou,2,3,NO
1,0.801640987,abx,l2_6,a,l2,86,presential ,HAshi,2,2,NO
0,0.76896596,abx,l2_6,v,l2,87,presential ,rika,2,2,NO
1,1.018224001,abx,l2_6,v,l2,88,presential ,rubii,2,3,NO
0,1.319554091,abx,l2_6,a,l2,89,presential ,Ishi,1,2,NO
1,0.701250076,abx,l2_6,v,l2,90,presential ,kado,1,2,NO
0,1.201598883,abx,l2_6,s,l2,91,presential ,kangoku,1,4,NO
1,0.852694035,abx,l2_6,s,l2,92,presential ,kakkou,1,4,NO
1,0.952342033,abx,l2_6,v,l2,93,presential ,rikaa,2,3,NO
1,1.185055971,abx,l2_6,s,l2,94,presential ,kankoku,1,4,NO
0,0.968655109,abx,l2_6,v,l2,95,presential ,sayuu,2,3,NO
1,1.051522017,abx,l2_6,a,l2,96,presential ,iSHI,2,2,NO
1,1.267412901,abx,l2_6,v,l2,97,presential ,isei,2,3,NO
1,1.152755022,abx,l2_6,a,l2,98,presential ,Ishi,1,2,NO
1,0.935579062,abx,l2_6,a,l2,99,presential ,SAke,1,2,NO
1,1.069227934,abx,l2_6,a,l2,100,presential ,Ame,2,2,NO
1,0.702134132,abx,l2_6,s,l2,101,presential ,kantan,1,4,NO
1,0.984493971,abx,l2_6,a,l2,102,presential ,KAeru,1,3,NO
1,0.801563978,abx,l2_6,v,l2,103,presential ,tousho,1,3,NO
1,0.801649094,abx,l2_6,s,l2,104,presential ,kaikoku,1,4,NO
1,1.400940895,abx,l2_6,a,l2,105,presential ,Ichi,1,2,NO
1,0.851161957,abx,l2_6,v,l2,106,presential ,isei,2,3,NO
1,0.651511192,abx,l2_6,a,l2,107,presential ,Oku,1,2,NO
1,1.034747839,abx,l2_6,v,l2,108,presential ,sayu,2,2,NO
1,0.867655039,abx,l2_6,v,l2,109,presential ,biru,1,2,NO
1,0.768294096,abx,l2_6,v,l2,110,presential ,tosho,1,3,NO
1,0.785666943,abx,l2_6,s,l2,111,presential ,gakkou,1,4,NO
1,0.751618147,abx,l2_6,s,l2,112,presential ,karasu,1,3,NO
1,0.734632015,abx,l2_6,a,l2,113,presential ,niHON,2,3,NO
1,1.051338911,abx,l2_6,v,l2,114,presential ,kaado,1,3,NO
1,0.801818132,abx,l2_6,s,l2,115,presential ,kaado,1,3,NO
1,0.752324104,abx,l2_6,s,l2,116,presential ,kinkou,1,4,NO
1,1.101644039,abx,l2_6,s,l2,117,presential ,kangoku,1,4,NO
1,0.951451063,abx,l2_6,a,l2,118,presential ,haSHI,2,2,NO
1,1.267994165,abx,l2_6,v,l2,119,presential ,katou,2,3,NO
1,1.002295017,abx,l2_6,v,l2,120,presential ,kado,1,2,NO
1,2.051957846,abx,l2_8,s,l2,1,presential ,gaki,1,2,N2
1,2.136362076,abx,l2_8,a,l2,2,presential ,oKU,2,2,N2
1,4.086087942,abx,l2_8,v,l2,3,presential ,rubi,2,2,N2
1,1.869611979,abx,l2_8,s,l2,4,presential ,kenkou,1,3,N2
