data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,dropout:,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,21,1.8661,2.0745,7.960899894929966,152.4316966533661,0.00048828125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,22,1.8669,2.0744,7.959429060328418,153.91452503204346,0.00048828125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,23,1.8657,2.0742,7.958404381377316,150.88947463035583,0.0001220703125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,24,1.8668,2.0741,7.957666314764076,156.79902124404907,0.0001220703125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,25,1.8656,2.0741,7.95731912458247,153.25708293914795,3.0517578125e-05,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,1,2.2734,2.4557,11.654587981664292,149.65286469459534,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,2,2.1371,2.3132,10.106919239681602,159.4899492263794,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,3,2.0989,2.2850,9.825829968609264,151.78964281082153,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,4,2.0740,2.2384,9.37823555144767,154.01620483398438,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,5,2.0550,2.2321,9.319025361178346,157.50926971435547,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,6,2.0367,2.2183,9.192032341874883,161.3412208557129,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,7,2.0211,2.1826,8.869224697039375,154.68273901939392,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,8,2.0060,2.1369,8.47314185119893,153.0322368144989,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,9,1.9912,2.1578,8.651939438028611,153.31953692436218,0.5,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,10,1.9354,2.1198,8.329126643439686,147.62389707565308,0.25,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,11,1.9163,2.1336,8.445412221723405,161.43182396888733,0.25,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,12,1.8770,2.1281,8.398676796030532,154.7720603942871,0.125,2-0
