data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,5,2.0565,2.2645,9.62608209477632,148.84844660758972,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,6,2.0385,2.2074,9.092133783352013,152.82316184043884,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,7,2.0235,2.1608,8.678128897477198,150.28596425056458,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,8,2.0088,2.1451,8.542865929615472,148.0273678302765,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,9,1.9935,2.1793,8.839916404001704,156.270028591156,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,10,1.9266,2.1364,8.468500807791433,153.5196397304535,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,11,1.9041,2.1248,8.371043173226532,158.6933078765869,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,12,1.8902,2.1283,8.40019275007343,149.0825273990631,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,13,1.8624,2.1292,8.407902914570451,149.13946509361267,0.03125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,14,1.8499,2.1205,8.335396245232404,148.8842511177063,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,15,1.8465,2.1195,8.327017971120494,154.95948457717896,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,16,1.8440,2.1191,8.323832148858152,152.5664942264557,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,17,1.8415,2.1185,8.31901504072199,150.11770033836365,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,18,1.8399,2.1162,8.299920903274066,156.0788311958313,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,19,1.8387,2.1172,8.30813127462185,151.88712286949158,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,20,1.8354,2.1141,8.281851883354651,155.4788019657135,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,21,1.8344,2.1136,8.277864257999052,150.80481791496277,0.001953125,1-0
