data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,4,2.0723,2.1920,8.953066484443063,156.47101163864136,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,5,2.0539,2.1477,8.565097723830766,152.86780405044556,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,6,2.0360,2.1369,8.472828733046281,159.33428382873535,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,7,2.0214,2.1194,8.32638070913689,155.34799790382385,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,8,2.0064,2.1112,8.257939161955196,155.92667484283447,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,9,1.9906,2.1155,8.29367600746132,156.22032642364502,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,10,1.9234,2.0857,8.050380416324007,154.28933882713318,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,11,1.9014,2.0816,8.017503831750572,157.91463708877563,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,12,1.8868,2.0908,8.091687014886018,152.27169561386108,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,13,1.8597,2.0944,8.120860883348442,160.52113246917725,0.03125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,14,1.8469,2.0829,8.027662354622281,155.7499294281006,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,15,1.8439,2.0791,7.997389311506981,154.38032484054565,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,16,1.8418,2.0774,7.983301494089101,159.8853256702423,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,17,1.8405,2.0767,7.977958627102552,162.63917446136475,0.001953125,1-0
